source_file,Algorithm,FunctionID,Function,__rows,BestFitness__sum,BestFitness__count,BestFitness__min,BestFitness__max,BestError__sum,BestError__count,BestError__min,BestError__max,RestartCount__sum,RestartCount__count,RestartCount__min,RestartCount__max,RestartedParticlesTotal__sum,RestartedParticlesTotal__count,RestartedParticlesTotal__min,RestartedParticlesTotal__max,Runtime__sum,Runtime__count,Runtime__min,Runtime__max,FEs__sum,FEs__count,FEs__min,FEs__max,BestFitness__mean,BestError__mean,RestartCount__mean,RestartedParticlesTotal__mean,Runtime__mean,FEs__mean
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Fixed,28,F28,30,896697.1295088661,30,5769.351675829919,272222.9927079989,812697.1295088661,30,2969.3516758299197,269422.9927079989,43306,30,1296,1775,433060,30,12960,17750,13155.470699071884,30,433.5572941303253,453.745423078537,9000000,30,300000,300000,29889.904316962205,27089.904316962205,1443.5333333333333,14435.333333333334,438.5156899690628,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Fixed,29,F29,30,22075894.220642515,30,19077.582422444444,8381424.070205879,21988894.220642515,30,16177.582422444444,8378524.070205879,44836,30,1401,1638,448360,30,14010,16380,7644.11675620079,30,245.3889489173889,281.14606738090515,9000000,30,300000,300000,735863.1406880838,732963.1406880838,1494.5333333333333,14945.333333333334,254.80389187335967,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,1,F1,30,323239.1206874417,30,101.94223890125544,103017.47728477066,320239.1206874417,30,1.942238901255436,102917.47728477066,57597,30,1871,1944,401599,30,13056,13671,205.4814965724945,30,6.304215669631958,7.409281253814697,9000000,30,300000,300000,10774.637356248057,10674.637356248057,1919.9,13386.633333333333,6.84938321908315,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,3,F3,30,11508.269997518537,30,333.32989860691777,880.1523838030728,2508.269997518537,30,33.329898606917766,580.1523838030728,47750,30,1482,1717,338760,30,10720,11595,438.30006861686707,30,12.416247606277466,18.31388282775879,9000000,30,300000,300000,383.60899991728456,83.60899991728456,1591.6666666666667,11292.0,14.610002287228902,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,4,F4,30,19275.016656750508,30,448.75294312121787,1325.8785154792731,7275.0166567505075,30,48.75294312121787,925.8785154792732,56700,30,1845,1928,385329,30,12580,13110,327.84524488449097,30,9.68369746208191,12.6038920879364,9000000,30,300000,300000,642.5005552250169,242.5005552250169,1890.0,12844.3,10.928174829483032,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,5,F5,30,15000.002759986166,30,500.000000102123,500.0012322277808,0.002759986165755967,30,1.0212301049250529e-07,0.001232227780747,47576,30,1470,1699,310952,30,9440,11717,1778.4208142757416,30,53.739707469940186,67.1723279953003,9000000,30,300000,300000,500.0000919995389,9.199953885853223e-05,1585.8666666666666,10365.066666666668,59.28069380919138,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,6,F6,30,38069.774899523836,30,709.3893372006121,14841.268275906084,20069.774899523833,30,109.38933720061208,14241.268275906084,55461,30,1815,1888,383820,30,12634,12945,622.674230337143,30,18.0395781993866,23.5660343170166,9000000,30,300000,300000,1268.9924966507945,668.9924966507945,1848.7,12794.0,20.755807677904766,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,7,F7,30,25979.22551884972,30,812.0,984.0,4979.225518849717,30,112.0,284.0,45937,30,1452,1613,334761,30,10179,12483,1226.0039722919464,30,36.228134870529175,47.35633230209351,9000000,30,300000,300000,865.9741839616573,165.97418396165725,1531.2333333333333,11158.7,40.866799076398216,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,8,F8,30,24057.040070851574,30,800.0000001188849,805.6731338373404,57.04007085157207,30,1.1888494100276149e-07,5.673133837340401,55066,30,1720,1895,369006,30,11421,12849,576.2729082107544,30,17.49786877632141,22.899960041046143,9000000,30,300000,300000,801.9013356950525,1.9013356950524023,1835.5333333333333,12300.2,19.20909694035848,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,9,F9,30,-97947.07476836994,30,-5982.348645206344,-1200.3050494402903,0.0,30,0.0,0.0,36946,30,959,1408,235583,30,5748,9419,1149.6559722423553,30,36.52055025100708,43.041847467422485,9000000,30,300000,300000,-3264.902492278998,0.0,1231.5333333333333,7852.766666666666,38.32186574141185,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,10,F10,30,1211887.3736139478,30,2690.1983651621917,103174.07524994265,1181887.3736139478,30,1690.1983651621913,102174.07524994265,38089,30,356,1439,244435,30,2030,9479,838.8063814640045,30,24.21286654472351,31.99717378616333,9000000,30,300000,300000,40396.24578713159,39396.24578713159,1269.6333333333334,8147.833333333333,27.960212715466817,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,11,F11,30,118457977.37514688,30,15938.398623121222,52801448.65780755,118424977.37514688,30,14838.398623121222,52800348.65780755,45693,30,1436,1663,343381,30,10899,12248,1431.9183959960938,30,43.80775666236877,57.501426458358765,9000000,30,300000,300000,3948599.2458382295,3947499.2458382295,1523.1,11446.033333333333,47.730613199869794,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,12,F12,30,8625095.653916791,30,24254.384108146936,885369.7420427031,8589095.653916791,30,23054.384108146936,884169.7420427031,45166,30,1451,1572,332180,30,10604,11580,874.1573436260223,30,27.14323782920837,33.32298445701599,9000000,30,300000,300000,287503.188463893,286303.188463893,1505.5333333333333,11072.666666666666,29.13857812086741,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,13,F13,30,3120105.1578097767,30,6574.402345176386,315180.7753142358,3081105.1578097767,30,5274.402345176386,313880.7753142358,27875,30,796,1058,164465,30,4638,6345,1098.4362814426422,30,33.989834785461426,42.2934832572937,9000000,30,300000,300000,104003.5052603259,102703.5052603259,929.1666666666666,5482.166666666667,36.61454271475474,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,14,F14,30,8140618.140236735,30,49421.55385772449,2483570.282825764,8098618.140236735,30,48021.55385772449,2482170.282825764,44825,30,1417,1589,320035,30,10019,11406,870.026204586029,30,27.324678421020508,34.592063903808594,9000000,30,300000,300000,271353.9380078912,269953.9380078912,1494.1666666666667,10667.833333333334,29.00087348620097,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,15,F15,30,298096.15668445005,30,925.7841432279656,61154.530570333896,254020.5059865334,30,0.0,59654.530570333896,39950,30,969,1577,281407,30,7284,11011,2888.9482095241547,30,91.29638528823853,108.98868060112,9000000,30,300000,300000,9936.538556148334,8467.350199551112,1331.6666666666667,9380.233333333334,96.29827365080516,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,16,F16,30,88006.77799350527,30,1748.5080009434785,9231.770650823477,40006.77799350527,30,148.50800094347846,7631.770650823475,38416,30,1126,1430,261370,30,7593,9850,9209.991238832474,30,297.54813861846924,319.405618429184,9000000,30,300000,300000,2933.5592664501755,1333.5592664501755,1280.5333333333333,8712.333333333334,306.99970796108244,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,17,F17,30,1193039.5718656667,30,11606.45446608525,88929.54145227562,1142039.5718656667,30,9906.45446608525,87229.54145227562,31864,30,901,1221,193700,30,5558,7457,1330.2598638534546,30,34.529381275177,62.51874041557312,9000000,30,300000,300000,39767.98572885556,38067.98572885556,1062.1333333333334,6456.666666666667,44.34199546178182,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,18,F18,30,2538334.3698062785,30,14091.977081966828,255700.4736944756,2484334.3698062785,30,12291.977081966828,253900.4736944756,40777,30,1211,1447,273880,30,8336,9752,5123.973540306091,30,165.24528217315674,186.38046312332156,9000000,30,300000,300000,84611.14566020928,82811.14566020928,1359.2333333333333,9129.333333333334,170.79911801020305,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,19,F19,30,56302.859194425255,30,1475.3249170011638,2523.5714136741635,2624.120353589436,30,0.0,623.5714136741635,38166,30,1032,1481,238330,30,6112,9664,9101.66587972641,30,294.90235447883606,307.75479435920715,9000000,30,300000,300000,1876.7619731475086,87.4706784529812,1272.2,7944.333333333333,303.388862657547,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,20,F20,30,76192.76288123605,30,2105.615645903281,3173.5198566584586,16192.762881236047,30,105.61564590328088,1173.5198566584586,55796,30,1750,1945,379155,30,12023,13349,1589.6942520141602,30,47.98702764511109,61.73515605926514,9000000,30,300000,300000,2539.7587627078683,539.7587627078682,1859.8666666666666,12638.5,52.98980840047201,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,21,F21,30,-85778.46018708168,30,-6495.812766079422,393.1953797829904,0.0,30,0.0,0.0,40607,30,1214,1437,274187,30,8363,9907,2145.1345732212067,30,68.60964751243591,79.82984042167664,9000000,30,300000,300000,-2859.282006236056,0.0,1353.5666666666666,9139.566666666668,71.50448577404022,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,22,F22,30,86290.6129067766,30,2400.000044815219,6026.0065095114005,20290.6129067766,30,200.0000448152191,3826.006509511401,55904,30,1668,1956,390593,30,11956,13500,2563.156580209732,30,80.98885869979858,101.60868310928343,9000000,30,300000,300000,2876.35376355922,676.35376355922,1863.4666666666667,13019.766666666666,85.43855267365774,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,23,F23,30,75783.65625480207,30,2400.031114018681,2869.9830178869006,6783.656254802075,30,100.03111401868092,569.9830178869006,57434,30,1857,1962,410098,30,13267,14093,1908.721093416214,30,59.8924126625061,74.05268573760986,9000000,30,300000,300000,2526.121875160069,226.12187516006915,1914.4666666666667,13669.933333333332,63.62403644720713,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,24,F24,30,85187.9970892574,30,2821.3488094369905,2936.6288760662387,13187.9970892574,30,421.3488094369905,536.6288760662387,48551,30,1558,1701,335624,30,10908,11500,2182.832437515259,30,70.32526302337646,77.59329915046692,9000000,30,300000,300000,2839.599902975247,439.59990297524666,1618.3666666666666,11187.466666666667,72.76108125050862,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,25,F25,30,100597.83563761486,30,3327.159242702276,3377.6737307819067,25597.835637614866,30,827.1592427022756,877.6737307819067,55865,30,1793,1909,415377,30,13044,14606,9264.067563772202,30,301.2342507839203,328.5735580921173,9000000,30,300000,300000,3353.261187920495,853.2611879204956,1862.1666666666667,13845.9,308.80225212574004,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,26,F26,30,93816.44126055422,30,3091.17149130083,3159.1542031025665,15816.441260554211,30,491.17149130083,559.1542031025665,53966,30,1594,1875,396668,30,11552,14397,9505.019991159439,30,311.03328943252563,336.252014875412,9000000,30,300000,300000,3127.2147086851405,527.2147086851404,1798.8666666666666,13222.266666666666,316.8339997053146,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,27,F27,30,92887.5343960386,30,2700.0016242539164,3284.323720426421,11887.534396038602,30,0.0016242539163613,584.323720426421,47481,30,1484,1747,340457,30,10790,12082,8898.076068878174,30,293.5339078903198,308.84062242507935,9000000,30,300000,300000,3096.2511465346197,396.25114653462003,1582.7,11348.566666666668,296.60253562927244,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,28,F28,30,4455298.040964378,30,8422.658462518939,996393.6461871054,4371298.040964378,30,5622.658462518939,993593.6461871054,41689,30,1241,1656,280856,30,8279,11231,13365.371286153793,30,434.628805398941,472.1073009967804,9000000,30,300000,300000,148509.9346988126,145709.9346988126,1389.6333333333334,9361.866666666667,445.51237620512643,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Global,29,F29,30,4910861.151443488,30,31518.266215553507,889493.4003852136,4823861.151443488,30,28618.266215553507,886593.4003852136,41111,30,1260,1547,278941,30,8578,10588,7453.2926778793335,30,245.6613111495972,251.624537229538,9000000,30,300000,300000,163695.37171478293,160795.37171478293,1370.3666666666666,9298.033333333333,248.44308926264446,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,1,F1,30,241624.79528690223,30,312.9374383737739,20941.76710091617,238624.79528690223,30,212.9374383737739,20841.76710091617,103012,30,3320,3523,1067013,30,34654,36367,224.1303675174713,30,6.678268671035767,8.632350206375122,9000000,30,300000,300000,8054.159842896741,7954.159842896741,3433.733333333333,35567.1,7.471012250582377,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,3,F3,30,10213.342765897967,30,331.81209621592114,412.5422205077315,1213.3427658979674,30,31.812096215921144,112.54222050773149,109368,30,3510,3726,989625,30,31665,33998,442.6641526222229,30,12.395852088928224,22.88826036453247,9000000,30,300000,300000,340.4447588632656,40.444758863265584,3645.6,32987.5,14.755471754074097,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,4,F4,30,16472.475499565753,30,469.6469623005943,610.9299111054524,4472.475499565754,30,69.64696230059428,210.92991110545245,103751,30,3397,3531,1045769,30,34327,35801,401.48899245262146,30,9.545531272888184,21.591867208480835,9000000,30,300000,300000,549.0825166521918,149.0825166521918,3458.366666666667,34858.96666666667,13.382966415087383,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,5,F5,30,15000.002380788641,30,500.0000000130373,500.0006268620791,0.002380788640777703,30,1.3037322332820622e-08,0.0006268620790592,103826,30,3293,3710,939063,30,28625,34373,1771.7980382442474,30,54.43423962593079,63.79687690734863,9000000,30,300000,300000,500.00007935962134,7.935962135925677e-05,3460.866666666667,31302.1,59.05993460814158,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,6,F6,30,23819.178456697042,30,707.8564159632415,959.3857948877,5819.178456697041,30,107.85641596324147,359.38579488770006,103086,30,3360,3547,1054679,30,34700,35787,562.780431509018,30,17.449831008911133,21.687695026397705,9000000,30,300000,300000,793.9726152232347,193.9726152232347,3436.2,35155.96666666667,18.759347716967266,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,7,F7,30,26446.000000000007,30,782.0,1058.0,5446.000000000006,30,82.0,358.0,89607,30,2775,3250,971698,30,29708,36250,1145.690268754959,30,35.01907134056091,46.31082844734192,9000000,30,300000,300000,881.5333333333335,181.53333333333356,2986.9,32389.933333333334,38.1896756251653,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,8,F8,30,24066.691246087947,30,800.0895282504255,806.5520395188738,66.69124608794698,30,0.0895282504254737,6.552039518873812,104801,30,3358,3685,896803,30,26441,32691,580.0833098888397,30,17.779337882995605,21.95881819725037,9000000,30,300000,300000,802.2230415362649,2.2230415362648994,3493.366666666667,29893.433333333334,19.336110329627992,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,9,F9,30,-83295.24129295786,30,-5014.848952180422,-636.6269803317882,0.0,30,0.0,0.0,91977,30,2876,3489,1027183,30,31334,39750,1251.5544238090515,30,36.87027597427368,49.19655132293701,9000000,30,300000,300000,-2776.5080430985954,0.0,3065.9,34239.433333333334,41.71848079363505,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,10,F10,30,594056.5289520009,30,2491.394984378844,92204.44310534302,564056.5289520009,30,1491.394984378844,91204.44310534302,98774,30,2806,3997,759375,30,22556,28565,790.1717984676361,30,24.696127891540527,29.27006864547729,9000000,30,300000,300000,19801.88429840003,18801.88429840003,3292.4666666666667,25312.5,26.339059948921204,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,11,F11,30,43388452.52237054,30,16583.204286176646,8705328.143496891,43355452.52237054,30,15483.204286176646,8704228.143496891,110205,30,3450,3972,1124079,30,33699,41512,1354.382862329483,30,40.058457374572754,53.16445708274841,9000000,30,300000,300000,1446281.7507456846,1445181.7507456846,3673.5,37469.3,45.14609541098277,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,12,F12,30,5535236.812066906,30,27715.9537464238,438495.6331008167,5499236.812066906,30,26515.9537464238,437295.6331008167,112639,30,3534,4241,1122701,30,34250,44200,886.5863025188446,30,27.367790699005127,35.24627733230591,9000000,30,300000,300000,184507.89373556353,183307.89373556353,3754.633333333333,37423.36666666667,29.552876750628155,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,13,F13,30,3229519.3203972527,30,19315.16306118168,215670.42318176653,3190519.3203972527,30,18015.16306118168,214370.42318176653,97697,30,2675,3801,793682,30,22988,32132,1078.2078852653503,30,34.788414478302,40.21034812927246,9000000,30,300000,300000,107650.64401324176,106350.64401324176,3256.5666666666666,26456.066666666666,35.94026284217834,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,14,F14,30,5164255.903321633,30,31011.34562917448,839829.5732424895,5122255.903321633,30,29611.34562917448,838429.5732424895,112732,30,3482,4126,1073762,30,32059,40549,928.9561593532562,30,27.793448448181152,34.78321933746338,9000000,30,300000,300000,172141.86344405444,170741.86344405444,3757.733333333333,35792.066666666666,30.965205311775208,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,15,F15,30,151746.11925920044,30,1079.6713937048771,35238.02946395493,107226.68633023894,30,0.0,33738.02946395493,97829,30,1821,3941,888362,30,20150,34721,2906.440413713455,30,92.86635613441469,112.09836554527284,9000000,30,300000,300000,5058.203975306681,3574.2228776746315,3260.9666666666667,29612.066666666666,96.88134712378184,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,16,F16,30,81527.36702663636,30,1650.9925508008075,3856.4301238762223,33527.367026636355,30,50.99255080080775,2256.4301238762223,104797,30,2736,4335,855277,30,22438,35475,10367.666144132614,30,302.37689542770386,390.87649297714233,9000000,30,300000,300000,2717.5789008878787,1117.5789008878785,3493.233333333333,28509.233333333334,345.58887147108715,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,17,F17,30,1860117.4137584625,30,30755.88157791672,98816.5749493794,1809117.4137584625,30,29055.88157791672,97116.5749493794,100287,30,2611,3810,812352,30,22024,31644,1266.3850739002228,30,35.28881597518921,50.13375687599182,9000000,30,300000,300000,62003.91379194875,60303.91379194875,3342.9,27078.4,42.21283579667409,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,18,F18,30,2950155.674837576,30,6802.789471589432,262827.6898025087,2896155.674837576,30,5002.789471589432,261027.68980250868,110685,30,3375,4058,896786,30,24963,34525,4972.390778303146,30,164.30256938934326,167.53607153892517,9000000,30,300000,300000,98338.52249458588,96538.52249458588,3689.5,29892.866666666665,165.74635927677156,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,19,F19,30,58850.73764298542,30,1523.3365998831214,2839.957795690204,4145.770151963497,30,0.0,939.957795690204,98263,30,2734,3716,789059,30,20265,34086,9063.867054700851,30,295.29450368881226,320.19163393974304,9000000,30,300000,300000,1961.6912547661807,138.19233839878322,3275.4333333333334,26301.966666666667,302.12890182336173,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,20,F20,30,68983.50030559195,30,2100.0000000000296,2450.99456912335,8983.500305591951,30,100.00000000002956,450.9945691233506,103224,30,3317,3588,1050935,30,34030,36817,1511.263842344284,30,47.568784952163696,53.88872528076172,9000000,30,300000,300000,2299.4500101863982,299.4500101863984,3440.8,35031.166666666664,50.37546141147614,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,21,F21,30,-68746.26564722213,30,-5483.451339681928,384.2188295846036,0.0,30,0.0,0.0,105523,30,3169,3990,1174274,30,36800,42754,2178.171884536743,30,68.62922358512878,84.0851571559906,9000000,30,300000,300000,-2291.5421882407377,0.0,3517.4333333333334,39142.46666666667,72.60572948455811,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,22,F22,30,75545.7539316791,30,2400.0000000000023,3376.471015202957,9545.753931679097,30,200.00000000000227,1176.4710152029566,100167,30,3239,3561,1127288,30,34386,39324,2616.1757683753967,30,81.88699316978455,106.02172875404358,9000000,30,300000,300000,2518.1917977226362,318.1917977226366,3338.9,37576.26666666667,87.20585894584656,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,23,F23,30,75676.96680283763,30,2500.0000000000014,2741.917827989044,6676.966802837628,30,200.00000000000136,441.9178279890439,99285,30,3204,3484,1164327,30,36554,39952,1852.2299304008484,30,59.48207378387451,68.94623279571533,9000000,30,300000,300000,2522.565560094588,222.5655600945876,3309.5,38810.9,61.74099768002828,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,24,F24,30,84748.77329772974,30,2821.0760927781066,2838.023396731138,12748.773297729742,30,421.0760927781066,438.0233967311378,109183,30,3564,3756,907569,30,29677,31009,2305.9862852096558,30,71.73072600364685,88.89863085746765,9000000,30,300000,300000,2824.959109924325,424.9591099243247,3639.4333333333334,30252.3,76.86620950698853,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,25,F25,30,100075.17260495611,30,3326.1924144985587,3375.021435933304,25075.172604956104,30,826.1924144985587,875.0214359333036,146022,30,4630,4967,1509590,30,46367,53195,9305.12696814537,30,300.53055930137634,341.9278280735016,9000000,30,300000,300000,3335.83908683187,835.8390868318701,4867.4,50319.666666666664,310.170898938179,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,26,F26,30,93359.6903353544,30,3070.3245132219245,3196.950964470323,15359.690335354397,30,470.32451322192446,596.950964470323,140298,30,4267,4888,1499268,30,42489,58170,9473.330909013748,30,312.2080602645874,334.72652792930603,9000000,30,300000,300000,3111.9896778451466,511.98967784514656,4676.6,49975.6,315.77769696712494,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-Local,27,F27,30,84279.01185487138,30,2700.0894296282568,3178.475265751195,3279.011854871378,30,0.0894296282567665,478.4752657511949,111295,30,3253,4022,1013464,30,31508,35700,9205.428015947342,30,296.0371153354645,327.3337173461914,9000000,30,300000,300000,2809.300395162379,109.30039516237927,3709.8333333333335,33782.13333333333,306.84760053157805,300000.0
